"uri","date","title","uin"
"http://data.parliament.uk/resources/694166","2017-02-24","Preventing and Combating Violence Against Women and Domestic Violence (Ratification of Convention) Bill: Report Stage Amendment 16","CD:2017-02-24:236"
"http://data.parliament.uk/resources/694168","2017-02-24","Preventing and Combating Violence Against Women and Domestic Violence (Ratification of Convention) Bill: Third Reading: Closure motion","CD:2017-02-24:237"
"http://data.parliament.uk/resources/694170","2017-02-24","Preventing and Combating Violence Against Women and Domestic Violence (Ratification of Convention) Bill: Third Reading","CD:2017-02-24:238"
"http://data.parliament.uk/resources/692755","2017-02-22","Police Grant Report (England and Wales) 2017-18","CD:2017-02-22:232"
"http://data.parliament.uk/resources/692764","2017-02-22","Local Government Finance (England)","CD:2017-02-22:233"
"http://data.parliament.uk/resources/692257","2017-02-21","Criminal Finances Bill: Report Stage New Clause 19","CD:2017-02-21:230"
"http://data.parliament.uk/resources/692258","2017-02-21","Criminal Finances Bill: Report Stage New Clause 17","CD:2017-02-21:229"
"http://data.parliament.uk/resources/692261","2017-02-21","Draft Housing and Planning Act 2016 (Permission in Principle etc) (Miscellaneous Amendments) (England) Regulations 2017","CD:2017-02-21:231"
"http://data.parliament.uk/resources/686587","2017-02-08","Draft Important Public Services (Education) Regulations 2017","CD:2017-02-08:212"
"http://data.parliament.uk/resources/686588","2017-02-08","Draft Important Public Sevices (Transport) Regulations 2017","CD:2017-02-08:213"
"http://data.parliament.uk/resources/686589","2017-02-08","Draft Important Public Services (Health) Regulations 2017","CD:2017-02-08:214"
"http://data.parliament.uk/resources/686590","2017-02-08","Draft Important Public Sevices (Border Security) Regulations 2017","CD:2017-02-08:215"
"http://data.parliament.uk/resources/686591","2017-02-08","Draft Important Public Services (Fire) Regulations 2017","CD:2017-02-08:216"
"http://data.parliament.uk/resources/686592","2017-02-08","Draft Trade Union Act 2016 (Political Funds) (Transition Period) Regulations 2017","CD:2017-02-08:217"
"http://data.parliament.uk/resources/686593","2017-02-08","Comprehensive Economic Trade Agreement (CETA) between the EU and Canada","CD:2017-02-08:218"
"http://data.parliament.uk/resources/686610","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House New Clause 2","CD:2017-02-08:219"
"http://data.parliament.uk/resources/686611","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House New Clause 7","CD:2017-02-08:220"
"http://data.parliament.uk/resources/686613","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House Amdt 29","CD:2017-02-08:221"
"http://data.parliament.uk/resources/686614","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House Amdt 11","CD:2017-02-08:222"
"http://data.parliament.uk/resources/686617","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House Amdt 43","CD:2017-02-08:223"
"http://data.parliament.uk/resources/686619","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House Amdt 86","CD:2017-02-08:224"
"http://data.parliament.uk/resources/686620","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House Clauses 1 and 2 stand part","CD:2017-02-08:225"
"http://data.parliament.uk/resources/686623","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House New Clause 57","CD:2017-02-08:226"
"http://data.parliament.uk/resources/686644","2017-02-08","European Union (Notification of Withdrawal) Bill: Committee of the whole House New Clause 192","CD:2017-02-08:227"
"http://data.parliament.uk/resources/686645","2017-02-08","European Union (Notification of Withdrawal) Bill: Third Reading","CD:2017-02-08:228"
"http://data.parliament.uk/resources/685695","2017-02-07","EU (Notification of Withdrawal) Bill Committee of the whole House: New Clause 110","CD:2017-02-07:204"
"http://data.parliament.uk/resources/685703","2017-02-07","EU (Notification of Withdrawal) Bill Committee of the whole House: New Clause 180","CD:2017-02-07:209"
"http://data.parliament.uk/resources/685768","2017-02-07","EU (Notification of Withdrawal) Bill Committee of the whole House: New Clause 5","CD:2017-02-07:210"
"http://data.parliament.uk/resources/685795","2017-02-07","EU (Notification of Withdrawal) Bill Committee of the whole House: New Clause 143","CD:2017-02-07:211"
"http://data.parliament.uk/resources/685669","2017-02-06","EU (Notification of Withdrawal) Bill: Committee of the whole House New Clause 3","CD:2017-02-06:206"
"http://data.parliament.uk/resources/685670","2017-02-06","EU (Notification of Withdrawal) Bill Committee: New Clause 4","CD:2017-02-06:205"
"http://data.parliament.uk/resources/685671","2017-02-06","EU (Notification of Withdrawal) Bill: Committee of the whole House New Clause 26","CD:2017-02-06:207"
"http://data.parliament.uk/resources/685672","2017-02-06","EU (Notification of Withdrawal) Bill Committee of the whole House: New Clause 158","CD:2017-02-06:208"
"http://data.parliament.uk/resources/682569","2017-02-01","European Union (Notification Etc.) Bill: Second Reading - Mr Robertson's Amendment","CD:2017-02-01:201"
"http://data.parliament.uk/resources/682570","2017-02-01","European Union (Notification of Withdrawal) Bill: Second Reading","CD:2017-02-01:202"
"http://data.parliament.uk/resources/682576","2017-02-01","European Union (Notification of Withdrawal) Bill: Programme","CD:2017-02-01:203"
"http://data.parliament.uk/resources/678297","2017-01-25","Opposition Motion: Prisons","CD:2017-01-25:199"
"http://data.parliament.uk/resources/678298","2017-01-25","Draft Bank of England and Financial Services (Consequential Amendments) Regulations 2017","CD:2017-01-25:198"
"http://data.parliament.uk/resources/678341","2017-01-25","Opposition Motion: School Funding","CD:2017-01-25:200"
"http://data.parliament.uk/resources/677697","2017-01-24","Ten Minute Rule Motion: Industrial Action (Protection of Critical National Services)","CD:2017-01-24:195"
"http://data.parliament.uk/resources/677700","2017-01-24","Wales Bill: Lords Amendment 36 - Amdt (a)","CD:2017-01-24:196"
"http://data.parliament.uk/resources/677755","2017-01-24","Charter for Budget Responsibility","CD:2017-01-24:197"
"http://data.parliament.uk/resources/675977","2017-01-20","Motion to sit in private","CD:2017-01-20:194"
"http://data.parliament.uk/resources/674601","2017-01-18","Draft Combined Authorities (Mayoral Elections) Order 2017","CD:2017-01-18:193"
"http://data.parliament.uk/resources/673844","2017-01-17","Opposition Motion: Effect of the UK leaving the EU on the rural economy","CD:2017-01-17:190"
"http://data.parliament.uk/resources/673874","2017-01-17","Opposition Motion: DWP policies and low-income households","CD:2017-01-17:191"
"http://data.parliament.uk/resources/673875","2017-01-17","Opposition Motion: DWP policies and low-income households--Prime Minister Amendment","CD:2017-01-17:192"
"http://data.parliament.uk/resources/671450","2017-01-11","Opposition Motion: NHS and social care funding","CD:2017-01-11:189"
"http://data.parliament.uk/resources/670447","2017-01-10","Commonwealth Development Corporation Bill: Report Stage New Clause 1","CD:2017-01-10:184"
"http://data.parliament.uk/resources/670448","2017-01-10","Commonwealth Development Corporation Bill: Report Stage Amdt 3","CD:2017-01-10:185"
"http://data.parliament.uk/resources/670508","2017-01-10","Policing and Crime Bill: Lords Amendment 24 Motion to disagree","CD:2017-01-10:186"
"http://data.parliament.uk/resources/670510","2017-01-10","Policing and Crime Bill: Lords Amendment 96 Motion to disagree","CD:2017-01-10:187"
"http://data.parliament.uk/resources/670534","2017-01-10","Policing and Crime Bill: Lords Amendment 136 Motion to disagree","CD:2017-01-10:188"
"http://data.parliament.uk/resources/669733","2017-01-09","Technical and Further Education Bill: Report Stage New Clause 4","CD:2017-01-09:182"
"http://data.parliament.uk/resources/669796","2017-01-09","Technical and Further Education Bill: Report Stage Amendment 22","CD:2017-01-09:183"
"http://data.parliament.uk/resources/660075","2016-12-16","Preventing and Combating Violence against Women and Domestic Violence (Ratification of Convention) Bill: Second Reading Closure Motion","CD:2016-12-16:180"
"http://data.parliament.uk/resources/660076","2016-12-16","Preventing and Combating Violence against Women and Domestic Violence (Ratification of Convention) Bill: Second Reading","CD:2016-12-16:181"
"http://data.parliament.uk/resources/658123","2016-12-14","Deferred division: Financial Services and Markets","CD:2016-12-14:177"
"http://data.parliament.uk/resources/658125","2016-12-14","Opposition Motion: Effect on equality of the Autumn Statement 2016","CD:2016-12-14:178"
"http://data.parliament.uk/resources/658169","2016-12-14","Opposition Motion: Homelessness","CD:2016-12-14:179"
"http://data.parliament.uk/resources/657539","2016-12-13","Neighbourhood Planning Bill Report Stage Amendment 14","CD:2016-12-13:176"
"http://data.parliament.uk/resources/657541","2016-12-13","Neighbourhood Planning Bill Report Stage New Clause 9","CD:2016-12-13:175"
"http://data.parliament.uk/resources/656665","2016-12-12","Savings (Government Contributions) Bill: Report Stage New Clause 2","CD:2016-12-12:171"
"http://data.parliament.uk/resources/656666","2016-12-12","Savings (Government Contributions) Bill Report Stage Amendment 15","CD:2016-12-12:172"
"http://data.parliament.uk/resources/656668","2016-12-12","Savings (Government Contributions) Bill Report Stage Amendment 2","CD:2016-12-12:173"
"http://data.parliament.uk/resources/656688","2016-12-12","Draft Coasting Schools (England) Regulations","CD:2016-12-12:174"
"http://data.parliament.uk/resources/653644","2016-12-07","Opposition Motion: The Government's plan for Brexit (Prime Minister's Amdt)","CD:2016-12-07:169"
"http://data.parliament.uk/resources/653645","2016-12-07","Opposition motion: The Government's plan for Brexit motion as amended","CD:2016-12-07:170"
"http://data.parliament.uk/resources/649312","2016-12-01","Acceleration of the state pension age for women born in the 1950s","CD:2016-12-01:168"
"http://data.parliament.uk/resources/648344","2016-11-30","Opposition Motion: Chilcot Inquiry and parliamentary accountability","CD:2016-11-30:166"
"http://data.parliament.uk/resources/648387","2016-11-30","Opposition Motion: Effect of the increase in the state pension age on women born in the 1950s","CD:2016-11-30:167"
"http://data.parliament.uk/resources/646361","2016-11-28","Digital Economy Bill: Report Stage New Clause 10","CD:2016-11-28:163"
"http://data.parliament.uk/resources/646362","2016-11-28","Digital Economy Bill: Report Stage New Clause 27","CD:2016-11-28:164"
"http://data.parliament.uk/resources/646440","2016-11-28","Digital Economy Bill: Report Stage New Clause 8","CD:2016-11-28:165"
"http://data.parliament.uk/resources/641464","2016-11-22","Opposition Motion: Education and Social Mobility","CD:2016-11-22:161"
"http://data.parliament.uk/resources/641522","2016-11-22","Opposition Motion: National Health Service Funding","CD:2016-11-22:162"
"http://data.parliament.uk/resources/640531","2016-11-21","Higher Education and Research Bill: Report Stage New Clause 2","CD:2016-11-21:154"
"http://data.parliament.uk/resources/640533","2016-11-21","Higher Education and Research Bill: Report Stage New Clause 5","CD:2016-11-21:155"
"http://data.parliament.uk/resources/640544","2016-11-21","Higher Education and Research Bill: Report Stage New Clause 14","CD:2016-11-21:156"
"http://data.parliament.uk/resources/640564","2016-11-21","Higher Education and Research Bill: Report Stage Amendment 40","CD:2016-11-21:158"
"http://data.parliament.uk/resources/640593","2016-11-21","Higher Education and Research Bill: Report Stage Amendment 56","CD:2016-11-21:159"
"http://data.parliament.uk/resources/640631","2016-11-21","Higher Education and Research Bill: Report Stage Amendment 47","CD:2016-11-21:157"
"http://data.parliament.uk/resources/640712","2016-11-21","Higher Education and Research Bill: Third Reading","CD:2016-11-21:160"
"http://data.parliament.uk/resources/638486","2016-11-18","Closure Motion: Parliamentary Constituencies (Amendment) Bill second reading ","CD:2016-11-18:152"
"http://data.parliament.uk/resources/638488","2016-11-18","Parliamentary Constituencies (Amendment) Bill: Second Reading","CD:2016-11-18:153"
"http://data.parliament.uk/resources/641518","2016-11-17","Reductions to Employment and Support Allowance and universal credit","CD:2016-11-17:151"
"http://data.parliament.uk/resources/637405","2016-11-16","Opposition Motion: Autumn Statement distributional analysis, universal credit and ESA","CD:2016-11-16:149"
"http://data.parliament.uk/resources/637445","2016-11-16","Opposition Motion: social care","CD:2016-11-16:150"
"http://data.parliament.uk/resources/636353","2016-11-15","Investigatory Powers Bill  Lords Amendments 15B, 15C, 338B, 339B and 339C, motion to disagree","CD:2016-11-15:145"
"http://data.parliament.uk/resources/636356","2016-11-15","Small Charitable Donations etc Bill Report Stage New Clause 3","CD:2016-11-15:146"
"http://data.parliament.uk/resources/636357","2016-11-15","Small Charitable Donations etc Bill Report Stage New Clause 4","CD:2016-11-15:147"
"http://data.parliament.uk/resources/636408","2016-11-15","Small Charitable Donations Etc Bill: Report Stage Amdt 1","CD:2016-11-15:148"
"http://data.parliament.uk/resources/628911","2016-11-04","Motion to sit in private","CD:2016-11-04:144"
"http://data.parliament.uk/resources/626911","2016-11-02","Opposition Motion: Community Pharmacies","CD:2016-11-02:142"
"http://data.parliament.uk/resources/626953","2016-11-02","Opposition Motion: Police Officer Safety","CD:2016-11-02:143"
"http://data.parliament.uk/resources/626202","2016-11-01","Investigatory Powers Bill: Lords Amendment 15 Motion to disagree","CD:2016-11-01:141"
"http://data.parliament.uk/resources/625354","2016-10-31","Justice Committee: Motion To Nominate","CD:2016-10-31:140"
"http://data.parliament.uk/resources/621252","2016-10-26","Opposition Motion: Yemen","CD:2016-10-26:139"
"http://data.parliament.uk/resources/607490","2016-10-21","Closure Motion: Sexual Offences (Pardons Etc.) Bill second reading","CD:2016-10-21:138"
"http://data.parliament.uk/resources/605580","2016-10-19","Opposition motion: Rights of EU nationals","CD:2016-10-19:136"
"http://data.parliament.uk/resources/605620","2016-10-19","Opposition Motion: House of Lords reform and the size of the House of Commons","CD:2016-10-19:137"
"http://data.parliament.uk/resources/604276","2016-10-18","Broadcasting Amdt (a)","CD:2016-10-18:135"
"http://data.parliament.uk/resources/582791","2016-09-14","Ten Minute Rule Motion: European Union (UK Withdrawal From Membership)","CD:2016-09-14:132"
"http://data.parliament.uk/resources/582795","2016-09-14","Draft West Midlands Combined Authority (Election of Mayor) Order 2016","CD:2016-09-14:133"
"http://data.parliament.uk/resources/582798","2016-09-14","Opposition Motion: NHS sustainabiliy and transformation plans","CD:2016-09-14:134"
"http://data.parliament.uk/resources/581281","2016-09-12","Wales Bill: Report Stage Amdt 60","CD:2016-09-12:129"
"http://data.parliament.uk/resources/581521","2016-09-12","Wales Bill: Report Stage New Clause 3","CD:2016-09-12:130"
"http://data.parliament.uk/resources/581559","2016-09-12","Wales Bill: Report Stage New Clause 6","CD:2016-09-12:131"
"http://data.parliament.uk/resources/576587","2016-09-06","Finance Bill: Report Stage Amdt 174","CD:2016-09-06:125"
"http://data.parliament.uk/resources/576591","2016-09-06","Finance Bill: Report Stage New Clause 8","CD:2016-09-06:126"
"http://data.parliament.uk/resources/576592","2016-09-06","Finance Bill: Report Stage New Clause 15","CD:2016-09-06:127"
"http://data.parliament.uk/resources/576630","2016-09-06","Finance Bill: Third Reading","CD:2016-09-06:128"
"http://data.parliament.uk/resources/575629","2016-09-05","Finance Bill: Report Stage New Clause 5","CD:2016-09-05:120"
"http://data.parliament.uk/resources/575630","2016-09-05","Finance Bill: Report Stage Amdt 162 ","CD:2016-09-05:121"
"http://data.parliament.uk/resources/576210","2016-09-05","Finance Bill Report Stage New Clause 7","CD:2016-09-05:122"
"http://data.parliament.uk/resources/576211","2016-09-05","Finance Bill Report Stage New Clause 13","CD:2016-09-05:123"
"http://data.parliament.uk/resources/576346","2016-09-05","Finance Bill Report Stage Amdt 144","CD:2016-09-05:124"
"http://data.parliament.uk/resources/540627","2016-07-20","Ten Minute Rule Motion: Electoral Reform (Proportional Representation and Reduction of Voting Age)","CD:2016-07-20:117"
"http://data.parliament.uk/resources/540628","2016-07-20","Atomic Energy and Radioactive Substances","CD:2016-07-20:115"
"http://data.parliament.uk/resources/540629","2016-07-20","Climate Change","CD:2016-07-20:116"
"http://data.parliament.uk/resources/540630","2016-07-20","Opposition Motion: Supported Housing Benefit","CD:2016-07-20:118"
"http://data.parliament.uk/resources/540635","2016-07-20","Opposition Motion: Charter for Budget Responsibility","CD:2016-07-20:119"
"http://data.parliament.uk/resources/539858","2016-07-19","Higher Education and Research Bill: Second Reading","CD:2016-07-19:114"
"http://data.parliament.uk/resources/539282","2016-07-18","UK's Nuclear Deterrent","CD:2016-07-18:113"
"http://data.parliament.uk/resources/535663","2016-07-13","Independent Parliamentary Standards Authority","CD:2016-07-13:112"
"http://data.parliament.uk/resources/535367","2016-07-12","Opposition Day: EU Referendum: Energy and Environment","CD:2016-07-12:109"
"http://data.parliament.uk/resources/535427","2016-07-12","Opposition Day: SATs Results","CD:2016-07-12:110"
"http://data.parliament.uk/resources/535428","2016-07-12","Senior Courts of England and Wales","CD:2016-07-12:111"
"http://data.parliament.uk/resources/535009","2016-07-11","Wales Bill (Committee): Amendment 83","CD:2016-07-11:104"
"http://data.parliament.uk/resources/535011","2016-07-11","Wales Bill (committee): Amendment 123","CD:2016-07-11:105"
"http://data.parliament.uk/resources/535091","2016-07-11","Wales Bill (committee): Amendment 74","CD:2016-07-11:106"
"http://data.parliament.uk/resources/535093","2016-07-11","Wales Bill (committee): Amendment 81","CD:2016-07-11:107"
"http://data.parliament.uk/resources/535094","2016-07-11","Wales Bill (committee): NC 2","CD:2016-07-11:108"
"http://data.parliament.uk/resources/533158","2016-07-06","Opposition Motion: EU Nationals in the UK","CD:2016-07-06:103"
"http://data.parliament.uk/resources/532624","2016-07-05","Wales Bill Committee Amdt 5","CD:2016-07-05:98"
"http://data.parliament.uk/resources/532625","2016-07-05","Wales Bill Committee Amdt 7","CD:2016-07-05:99"
"http://data.parliament.uk/resources/532681","2016-07-05","Wales Bill Committee Clause 10 Stand Part","CD:2016-07-05:100"
"http://data.parliament.uk/resources/532682","2016-07-05","Wales Bill Committee Amdt 11","CD:2016-07-05:101"
"http://data.parliament.uk/resources/532684","2016-07-05","Wales Bill Committee Clause 16 Stand Part","CD:2016-07-05:102"
"http://data.parliament.uk/resources/532318","2016-07-04","Estimates (Ministry of Justice)","CD:2016-07-04:97"
"http://data.parliament.uk/resources/528997","2016-06-28","Finance Bill: committee: Amendment 1","CD:2016-06-28:92"
"http://data.parliament.uk/resources/528998","2016-06-28","Finance Bill: committee: New Clause 9","CD:2016-06-28:93"
"http://data.parliament.uk/resources/529002","2016-06-28","Finance Bill: committee: Clause 42 stand part","CD:2016-06-28:94"
"http://data.parliament.uk/resources/529003","2016-06-28","Finance Bill: committee: Clause 72 stand part ","CD:2016-06-28:95"
"http://data.parliament.uk/resources/529004","2016-06-28"," Finance Bill: committee: New Clause 2","CD:2016-06-28:96"
"http://data.parliament.uk/resources/528761","2016-06-27","Finance Bill: committee: Amendment 2","CD:2016-06-27:89"
"http://data.parliament.uk/resources/528763","2016-06-27","Finance Bill: New Clause 1","CD:2016-06-27:90"
"http://data.parliament.uk/resources/528766","2016-06-27","Finance Bill: committee: Amendment 183","CD:2016-06-27:91"
"http://data.parliament.uk/resources/525196","2016-06-15","Local Government Statutory Instrument","CD:2016-06-15:87"
"http://data.parliament.uk/resources/525202","2016-06-15","Opposition Day: EU Membership","CD:2016-06-15:88"
"http://data.parliament.uk/resources/524550","2016-06-13","Policing and Crime Bill Report Stage: New Clause 63","CD:2016-06-13:83"
"http://data.parliament.uk/resources/524551","2016-06-13","Policing and Crime Bill Report Stage: New Clause 64","CD:2016-06-13:84"
"http://data.parliament.uk/resources/524571","2016-06-13","Policing and Crime Bill Report Stage: New Clause 2","CD:2016-06-13:85"
"http://data.parliament.uk/resources/524572","2016-06-13","Policing and Crime Bill Report Stage: New Clause 60","CD:2016-06-13:86"
"http://data.parliament.uk/resources/523767","2016-06-08","Opposition Day: BBC White Paper","CD:2016-06-08:81"
"http://data.parliament.uk/resources/523811","2016-06-08","Opposition Day: Disability Employment Gap","CD:2016-06-08:82"
"http://data.parliament.uk/resources/523254","2016-06-07","Investigatory Powers Bill Report Stage: Amdt 390","CD:2016-06-07:77"
"http://data.parliament.uk/resources/523256","2016-06-07","Investigatory Powers Bill Report Stage: Amdt. 320","CD:2016-06-07:78"
"http://data.parliament.uk/resources/523292","2016-06-07","Investigatory Powers Bill Report Stage: Amdt 3","CD:2016-06-07:79"
"http://data.parliament.uk/resources/523300","2016-06-07","Investigatory Powers Bill Third Reading","CD:2016-06-07:80"
"http://data.parliament.uk/resources/522821","2016-06-06","Investigatory Powers Bill: Report: NC1","CD:2016-06-06:72"
"http://data.parliament.uk/resources/522822","2016-06-06","Invesigatory Powers Bill: Report: Amendment 465","CD:2016-06-06:73"
"http://data.parliament.uk/resources/522823","2016-06-06","Investigatory Powers Bill: Report: Amendment 482","CD:2016-06-06:74"
"http://data.parliament.uk/resources/522937","2016-06-06","Investigatory Powers Bill: Report: Amendment 267","CD:2016-06-06:75"
"http://data.parliament.uk/resources/522938","2016-06-06","Investigatory Powers Bill: Report: Amendment 312","CD:2016-06-06:76"
"http://data.parliament.uk/resources/521793","2016-05-26","Queen's Speech, Economy and Work, Amendment e (J Corbyn)","CD:2016-05-26:69"
"http://data.parliament.uk/resources/521794","2016-05-26","Queen's Speech, Economy and Work, Amendment d (A Robertson)","CD:2016-05-26:70"
"http://data.parliament.uk/resources/521795","2016-05-26","Queen's Speech, main question as amended","CD:2016-05-26:71"
"http://data.parliament.uk/resources/521760","2016-05-25","Queen's Speech - Jeremy Corbyn's amendment","CD:2016-05-25:68"
"http://data.parliament.uk/resources/518516","2016-05-11","Housing and Planning Bill: Lords Amdt 47E - Motion to disagree","CD:2016-05-11:67"
"http://data.parliament.uk/resources/518064","2016-05-09","Energy Bill - Lords Amendment 7TB - Government Motion to disagree","CD:2016-05-09:62"
